datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,MIDATL,115.873
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,OTHER,25.770
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,SOUTH,715.569
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,WEST,115.609
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,RTO,947.051
4/16/2023 11:00:00 AM,4/16/2023 7:00:00 AM,RFC,231.482
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,MIDATL,7.834
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,OTHER,0.000
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,SOUTH,14.642
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,WEST,0.941
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,RTO,23.417
4/16/2023 10:00:00 AM,4/16/2023 6:00:00 AM,RFC,8.775
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,MIDATL,-2.356
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,OTHER,0.000
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,SOUTH,-4.376
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,WEST,-1.271
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,RTO,-8.003
4/16/2023 9:00:00 AM,4/16/2023 5:00:00 AM,RFC,-3.627
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,MIDATL,-1.503
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,OTHER,0.000
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,SOUTH,-4.313
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,WEST,-0.284
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,RTO,-6.100
4/16/2023 8:00:00 AM,4/16/2023 4:00:00 AM,RFC,-1.787
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,MIDATL,-1.517
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,OTHER,0.000
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,SOUTH,-4.461
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,WEST,-0.267
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,RTO,-6.245
4/16/2023 7:00:00 AM,4/16/2023 3:00:00 AM,RFC,-1.784
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,MIDATL,-1.499
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,OTHER,0.000
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,SOUTH,-4.156
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,WEST,-1.268
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,RTO,-6.923
4/16/2023 6:00:00 AM,4/16/2023 2:00:00 AM,RFC,-2.767
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,MIDATL,-1.489
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,OTHER,0.000
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,SOUTH,-4.447
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,WEST,-0.263
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,RTO,-6.199
4/16/2023 5:00:00 AM,4/16/2023 1:00:00 AM,RFC,-1.752
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,MIDATL,-1.484
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,OTHER,0.000
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,SOUTH,-4.451
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,WEST,-0.275
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,RTO,-6.210
4/16/2023 4:00:00 AM,4/16/2023 12:00:00 AM,RFC,-1.759
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,MIDATL,-1.441
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,OTHER,0.000
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,SOUTH,-4.811
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,WEST,-1.275
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,RTO,-7.527
4/16/2023 3:00:00 AM,4/15/2023 11:00:00 PM,RFC,-2.716
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,MIDATL,-1.425
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,OTHER,0.000
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,SOUTH,-5.000
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,WEST,-0.276
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,RTO,-6.701
4/16/2023 2:00:00 AM,4/15/2023 10:00:00 PM,RFC,-1.701
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,MIDATL,-1.442
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,OTHER,0.000
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,SOUTH,-4.724
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,WEST,-0.268
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,RTO,-6.434
4/16/2023 1:00:00 AM,4/15/2023 9:00:00 PM,RFC,-1.710
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,MIDATL,-1.463
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,OTHER,0.030
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,SOUTH,-5.167
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,WEST,-0.199
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,RTO,-6.829
4/16/2023 12:00:00 AM,4/15/2023 8:00:00 PM,RFC,-1.662
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,MIDATL,5.043
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,OTHER,40.924
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,SOUTH,75.237
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,WEST,94.796
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,RTO,175.076
4/15/2023 11:00:00 PM,4/15/2023 7:00:00 PM,RFC,99.839
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,MIDATL,72.664
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,OTHER,153.485
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,SOUTH,1007.119
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,WEST,414.458
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,RTO,1494.241
4/15/2023 10:00:00 PM,4/15/2023 6:00:00 PM,RFC,487.122
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,MIDATL,124.820
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,OTHER,220.605
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,SOUTH,2004.836
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,WEST,635.118
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,RTO,2764.774
4/15/2023 9:00:00 PM,4/15/2023 5:00:00 PM,RFC,759.938
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,MIDATL,274.098
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,OTHER,218.339
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,SOUTH,2129.376
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,WEST,633.261
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,RTO,3036.735
4/15/2023 8:00:00 PM,4/15/2023 4:00:00 PM,RFC,907.359
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,MIDATL,456.876
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,OTHER,210.326
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,SOUTH,2205.329
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,WEST,720.815
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,RTO,3383.020
4/15/2023 7:00:00 PM,4/15/2023 3:00:00 PM,RFC,1177.691
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,MIDATL,593.708
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,OTHER,226.588
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,SOUTH,2291.788
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,WEST,823.144
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,RTO,3708.640
4/15/2023 6:00:00 PM,4/15/2023 2:00:00 PM,RFC,1416.852
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,MIDATL,615.384
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,OTHER,249.454
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,SOUTH,2340.479
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,WEST,754.238
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,RTO,3710.101
4/15/2023 5:00:00 PM,4/15/2023 1:00:00 PM,RFC,1369.622
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,MIDATL,590.657
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,OTHER,175.913
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,SOUTH,2498.778
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,WEST,764.694
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,RTO,3854.129
4/15/2023 4:00:00 PM,4/15/2023 12:00:00 PM,RFC,1355.351
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,MIDATL,645.669
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,OTHER,95.010
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,SOUTH,2575.378
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,WEST,627.135
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,RTO,3848.182
4/15/2023 3:00:00 PM,4/15/2023 11:00:00 AM,RFC,1272.804
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,MIDATL,580.916
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,OTHER,135.792
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,SOUTH,2092.983
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,WEST,515.544
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,RTO,3189.443
4/15/2023 2:00:00 PM,4/15/2023 10:00:00 AM,RFC,1096.460
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,MIDATL,413.918
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,OTHER,130.327
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,SOUTH,1381.380
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,WEST,430.247
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,RTO,2225.545
4/15/2023 1:00:00 PM,4/15/2023 9:00:00 AM,RFC,844.165
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,MIDATL,199.229
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,OTHER,55.629
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,SOUTH,902.314
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,WEST,232.434
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,RTO,1333.977
4/15/2023 12:00:00 PM,4/15/2023 8:00:00 AM,RFC,431.663
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,MIDATL,75.257
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,OTHER,6.374
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,SOUTH,214.016
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,WEST,42.668
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,RTO,331.941
4/15/2023 11:00:00 AM,4/15/2023 7:00:00 AM,RFC,117.925
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,MIDATL,5.032
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,OTHER,0.000
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,SOUTH,4.836
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,WEST,-0.131
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,RTO,9.737
4/15/2023 10:00:00 AM,4/15/2023 6:00:00 AM,RFC,4.901
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,MIDATL,-2.327
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,OTHER,0.000
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,SOUTH,-4.684
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,WEST,-0.249
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,RTO,-7.260
4/15/2023 9:00:00 AM,4/15/2023 5:00:00 AM,RFC,-2.576
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,MIDATL,-1.477
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,OTHER,0.000
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,SOUTH,-4.930
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,WEST,-1.271
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,RTO,-7.678
4/15/2023 8:00:00 AM,4/15/2023 4:00:00 AM,RFC,-2.748
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,MIDATL,-1.465
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,OTHER,0.000
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,SOUTH,-4.862
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,WEST,-0.260
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,RTO,-6.587
4/15/2023 7:00:00 AM,4/15/2023 3:00:00 AM,RFC,-1.725
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,MIDATL,-1.468
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,OTHER,0.000
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,SOUTH,-4.909
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,WEST,-0.276
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,RTO,-6.653
4/15/2023 6:00:00 AM,4/15/2023 2:00:00 AM,RFC,-1.744
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,MIDATL,-1.462
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,OTHER,0.000
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,SOUTH,-4.753
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,WEST,-1.253
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,RTO,-7.468
4/15/2023 5:00:00 AM,4/15/2023 1:00:00 AM,RFC,-2.715
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,MIDATL,6.198
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,OTHER,0.000
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,SOUTH,-4.728
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,WEST,-0.271
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,RTO,1.199
4/15/2023 4:00:00 AM,4/15/2023 12:00:00 AM,RFC,5.927
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,MIDATL,-1.435
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,OTHER,0.000
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,SOUTH,-4.894
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,WEST,-0.267
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,RTO,-6.596
4/15/2023 3:00:00 AM,4/14/2023 11:00:00 PM,RFC,-1.702
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,MIDATL,-1.320
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,OTHER,0.000
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,SOUTH,-4.848
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,WEST,-1.264
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,RTO,-7.432
4/15/2023 2:00:00 AM,4/14/2023 10:00:00 PM,RFC,-2.584
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,MIDATL,-1.296
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,OTHER,0.000
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,SOUTH,-4.711
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,WEST,-0.260
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,RTO,-6.267
4/15/2023 1:00:00 AM,4/14/2023 9:00:00 PM,RFC,-1.556
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,MIDATL,-1.332
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,OTHER,0.070
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,SOUTH,-4.995
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,WEST,0.125
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,RTO,-6.202
4/15/2023 12:00:00 AM,4/14/2023 8:00:00 PM,RFC,-1.207
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,MIDATL,3.934
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,OTHER,21.673
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,SOUTH,34.081
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,WEST,38.677
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,RTO,76.692
4/14/2023 11:00:00 PM,4/14/2023 7:00:00 PM,RFC,42.611
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,MIDATL,80.929
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,OTHER,123.544
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,SOUTH,482.975
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,WEST,218.170
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,RTO,782.074
4/14/2023 10:00:00 PM,4/14/2023 6:00:00 PM,RFC,299.099
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,MIDATL,212.485
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,OTHER,231.189
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,SOUTH,1184.220
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,WEST,418.761
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,RTO,1815.466
4/14/2023 9:00:00 PM,4/14/2023 5:00:00 PM,RFC,631.246
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,MIDATL,429.813
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,OTHER,193.664
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,SOUTH,1272.506
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,WEST,511.897
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,RTO,2214.216
4/14/2023 8:00:00 PM,4/14/2023 4:00:00 PM,RFC,941.710
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,MIDATL,656.544
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,OTHER,123.489
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,SOUTH,1295.747
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,WEST,623.434
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,RTO,2575.725
4/14/2023 7:00:00 PM,4/14/2023 3:00:00 PM,RFC,1279.978
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,MIDATL,764.497
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,OTHER,116.498
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,SOUTH,1303.775
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,WEST,563.762
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,RTO,2632.034
4/14/2023 6:00:00 PM,4/14/2023 2:00:00 PM,RFC,1328.259
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,MIDATL,811.873
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,OTHER,134.924
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,SOUTH,1431.849
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,WEST,607.785
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,RTO,2851.507
4/14/2023 5:00:00 PM,4/14/2023 1:00:00 PM,RFC,1419.658
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,MIDATL,845.925
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,OTHER,123.273
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,SOUTH,1228.573
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,WEST,629.303
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,RTO,2703.801
4/14/2023 4:00:00 PM,4/14/2023 12:00:00 PM,RFC,1475.228
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,MIDATL,844.158
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,OTHER,140.661
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,SOUTH,785.311
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,WEST,567.201
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,RTO,2196.670
4/14/2023 3:00:00 PM,4/14/2023 11:00:00 AM,RFC,1411.359
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,MIDATL,811.001
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,OTHER,133.564
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,SOUTH,730.783
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,WEST,509.636
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,RTO,2051.420
4/14/2023 2:00:00 PM,4/14/2023 10:00:00 AM,RFC,1320.637
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,MIDATL,642.236
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,OTHER,73.724
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,SOUTH,838.983
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,WEST,403.161
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,RTO,1884.380
4/14/2023 1:00:00 PM,4/14/2023 9:00:00 AM,RFC,1045.397
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,MIDATL,413.131
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,OTHER,29.479
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,SOUTH,669.761
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,WEST,245.729
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,RTO,1328.621
4/14/2023 12:00:00 PM,4/14/2023 8:00:00 AM,RFC,658.860
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,MIDATL,155.940
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,OTHER,1.070
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,SOUTH,234.048
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,WEST,57.764
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,RTO,447.752
4/14/2023 11:00:00 AM,4/14/2023 7:00:00 AM,RFC,213.704
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,MIDATL,11.663
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,OTHER,0.000
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,SOUTH,7.752
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,WEST,0.524
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,RTO,19.939
4/14/2023 10:00:00 AM,4/14/2023 6:00:00 AM,RFC,12.187
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,MIDATL,-2.257
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,OTHER,0.000
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,SOUTH,-4.752
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,WEST,-1.246
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,RTO,-8.255
4/14/2023 9:00:00 AM,4/14/2023 5:00:00 AM,RFC,-3.503
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,MIDATL,-1.473
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,OTHER,0.000
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,SOUTH,-4.527
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,WEST,-0.257
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,RTO,-6.257
4/14/2023 8:00:00 AM,4/14/2023 4:00:00 AM,RFC,-1.730
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,MIDATL,-1.438
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,OTHER,0.000
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,SOUTH,-4.937
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,WEST,-0.257
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,RTO,-6.632
4/14/2023 7:00:00 AM,4/14/2023 3:00:00 AM,RFC,-1.695
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,MIDATL,-1.438
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,OTHER,0.000
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,SOUTH,-4.753
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,WEST,-1.246
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,RTO,-7.437
4/14/2023 6:00:00 AM,4/14/2023 2:00:00 AM,RFC,-2.684
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,MIDATL,-1.445
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,OTHER,0.000
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,SOUTH,-4.988
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,WEST,-0.254
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,RTO,-6.687
4/14/2023 5:00:00 AM,4/14/2023 1:00:00 AM,RFC,-1.699
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,MIDATL,-1.433
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,OTHER,0.000
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,SOUTH,-4.866
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,WEST,-0.260
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,RTO,-6.559
4/14/2023 4:00:00 AM,4/14/2023 12:00:00 AM,RFC,-1.693
4/14/2023 3:00:00 AM,4/13/2023 11:00:00 PM,MIDATL,-1.423
