datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,SOUTH,41.870
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,WEST,1516.101
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,RTO,1704.868
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,RFC,1662.998
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,MIDATL,140.605
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,OTHER,6.069
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,SOUTH,38.326
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,WEST,1267.316
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,RTO,1446.247
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,RFC,1407.921
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,MIDATL,131.355
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,OTHER,5.469
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,SOUTH,44.736
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,WEST,1152.409
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,RTO,1328.500
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,RFC,1283.764
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,MIDATL,126.170
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,OTHER,5.657
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,SOUTH,46.580
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,WEST,1114.377
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,RTO,1287.127
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,RFC,1240.547
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,MIDATL,112.742
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,OTHER,5.544
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,SOUTH,47.119
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,WEST,1037.221
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,RTO,1197.082
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,RFC,1149.963
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,MIDATL,113.937
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,OTHER,5.429
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,SOUTH,50.961
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,WEST,576.848
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,RTO,741.746
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,RFC,690.785
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,MIDATL,127.523
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,OTHER,5.334
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,SOUTH,76.268
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,WEST,463.474
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,RTO,667.265
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,RFC,590.997
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,MIDATL,140.369
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,OTHER,5.222
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,SOUTH,89.999
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,WEST,407.119
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,RTO,637.487
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,RFC,547.488
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,MIDATL,168.837
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,OTHER,5.297
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,SOUTH,25.337
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,WEST,465.983
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,RTO,660.157
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,RFC,634.820
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,MIDATL,198.768
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,OTHER,5.415
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,SOUTH,40.562
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,WEST,688.246
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,RTO,927.576
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,RFC,887.014
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,MIDATL,224.340
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,OTHER,5.518
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,SOUTH,45.997
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,WEST,683.244
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,RTO,953.581
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,RFC,907.584
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,MIDATL,234.636
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,OTHER,5.318
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,SOUTH,67.140
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,WEST,617.004
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,RTO,918.780
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,RFC,851.640
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,MIDATL,279.129
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,OTHER,5.242
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,SOUTH,86.952
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,WEST,776.085
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,RTO,1142.166
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,RFC,1055.214
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,MIDATL,315.572
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,OTHER,5.234
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,SOUTH,95.938
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,WEST,923.253
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,RTO,1334.763
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,RFC,1238.825
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,MIDATL,327.598
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,OTHER,4.571
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,SOUTH,104.692
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,WEST,895.763
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,RTO,1328.053
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,RFC,1223.361
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,MIDATL,357.304
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,OTHER,3.775
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,SOUTH,103.817
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,WEST,974.197
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,RTO,1435.318
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,RFC,1331.501
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,MIDATL,413.632
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,OTHER,3.377
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,SOUTH,90.760
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,WEST,1191.666
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,RTO,1696.058
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,RFC,1605.298
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,MIDATL,412.098
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,OTHER,3.465
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,SOUTH,116.260
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,WEST,1402.850
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,RTO,1931.208
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,RFC,1814.948
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,MIDATL,455.014
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,OTHER,3.551
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,SOUTH,132.104
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,WEST,1775.220
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,RTO,2362.338
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,RFC,2230.234
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,MIDATL,441.162
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,OTHER,4.037
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,SOUTH,134.238
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,WEST,1928.156
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,RTO,2503.556
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,RFC,2369.318
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,MIDATL,407.562
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,OTHER,4.444
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,SOUTH,115.769
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,WEST,1871.653
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,RTO,2394.984
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,RFC,2279.215
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,MIDATL,342.544
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,OTHER,4.343
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,SOUTH,91.668
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,WEST,1697.868
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,RTO,2132.080
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,RFC,2040.412
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,MIDATL,219.019
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,OTHER,4.525
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,SOUTH,75.694
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,WEST,1640.372
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,RTO,1935.085
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,RFC,1859.391
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,MIDATL,223.237
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,OTHER,5.219
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,SOUTH,120.156
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,WEST,1681.212
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,RTO,2024.605
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,RFC,1904.449
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,MIDATL,249.358
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,OTHER,5.560
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,SOUTH,168.879
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,WEST,2139.897
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,RTO,2558.134
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,RFC,2389.255
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,MIDATL,224.534
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,OTHER,5.194
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,SOUTH,204.863
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,WEST,2633.797
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,RTO,3063.194
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,RFC,2858.331
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,MIDATL,240.079
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,OTHER,4.483
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,SOUTH,198.759
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,WEST,3183.985
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,RTO,3622.823
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,RFC,3424.064
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,MIDATL,185.553
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,OTHER,3.969
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,SOUTH,225.668
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,WEST,3485.402
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,RTO,3896.623
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,RFC,3670.955
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,MIDATL,125.731
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,OTHER,3.949
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,SOUTH,236.930
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,WEST,3641.993
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,RTO,4004.654
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,RFC,3767.724
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,MIDATL,104.466
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,OTHER,3.760
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,SOUTH,212.529
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,WEST,4387.230
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,RTO,4704.225
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,RFC,4491.696
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,MIDATL,88.431
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,OTHER,3.837
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,SOUTH,238.016
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,WEST,5361.932
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,RTO,5688.379
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,RFC,5450.363
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,MIDATL,78.849
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,OTHER,3.642
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,SOUTH,200.114
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,WEST,5197.380
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,RTO,5476.343
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,RFC,5276.229
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,MIDATL,88.949
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,OTHER,3.827
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,SOUTH,187.343
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,WEST,4915.408
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,RTO,5191.700
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,RFC,5004.357
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,MIDATL,139.668
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,OTHER,3.927
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,SOUTH,212.421
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,WEST,5457.090
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,RTO,5809.179
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,RFC,5596.758
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,MIDATL,228.865
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,OTHER,4.217
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,SOUTH,243.118
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,WEST,5614.397
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,RTO,6086.380
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,RFC,5843.262
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,MIDATL,251.669
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,OTHER,4.239
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,SOUTH,217.818
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,WEST,5199.985
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,RTO,5669.472
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,RFC,5451.654
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,MIDATL,262.325
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,OTHER,4.340
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,SOUTH,178.442
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,WEST,4924.397
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,RTO,5365.164
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,RFC,5186.722
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,MIDATL,181.333
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,OTHER,4.542
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,SOUTH,137.174
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,WEST,4858.248
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,RTO,5176.755
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,RFC,5039.581
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,MIDATL,128.193
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,OTHER,3.794
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,SOUTH,82.903
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,WEST,5018.626
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,RTO,5229.722
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,RFC,5146.819
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,MIDATL,132.505
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,OTHER,3.382
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,SOUTH,46.337
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,WEST,5263.044
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,RTO,5441.886
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,RFC,5395.549
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,MIDATL,119.609
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,OTHER,3.365
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,SOUTH,47.701
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,WEST,5360.752
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,RTO,5528.062
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,RFC,5480.361
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,MIDATL,163.256
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,OTHER,3.455
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,SOUTH,50.089
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,WEST,4833.021
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,RTO,5046.366
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,RFC,4996.277
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,MIDATL,207.285
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,OTHER,3.356
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,SOUTH,48.034
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,WEST,4429.870
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,RTO,4685.189
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,RFC,4637.155
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,MIDATL,209.351
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,OTHER,3.650
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,SOUTH,53.843
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,WEST,3895.002
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,RTO,4158.196
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,RFC,4104.353
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,MIDATL,151.233
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,OTHER,3.551
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,SOUTH,50.621
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,WEST,3531.788
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,RTO,3733.642
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,RFC,3683.021
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,MIDATL,121.337
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,OTHER,3.555
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,SOUTH,41.586
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,WEST,2982.404
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,RTO,3145.327
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,RFC,3103.741
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,MIDATL,120.285
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,OTHER,3.931
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,SOUTH,42.555
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,WEST,2594.108
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,RTO,2756.948
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,RFC,2714.393
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,MIDATL,91.768
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,OTHER,3.551
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,SOUTH,63.522
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,WEST,2489.829
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,RTO,2645.119
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,RFC,2581.597
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,MIDATL,87.480
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,OTHER,3.865
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,SOUTH,101.506
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,WEST,2480.257
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,RTO,2669.243
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,RFC,2567.737
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,MIDATL,113.198
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,OTHER,3.691
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,SOUTH,102.595
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,WEST,2219.237
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,RTO,2435.030
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,RFC,2332.435
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,MIDATL,199.197
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,OTHER,3.682
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,SOUTH,112.398
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,WEST,2288.464
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,RTO,2600.059
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,RFC,2487.661
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,MIDATL,252.372
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,OTHER,2.569
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,SOUTH,144.058
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,WEST,2392.930
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,RTO,2789.360
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,RFC,2645.302
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,MIDATL,410.079
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,OTHER,2.469
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,SOUTH,177.813
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,WEST,2417.797
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,RTO,3005.689
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,RFC,2827.876
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,MIDATL,431.466
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,OTHER,2.563
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,SOUTH,225.439
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,WEST,2429.961
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,RTO,3086.866
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,RFC,2861.427
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,MIDATL,486.221
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,OTHER,2.752
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,SOUTH,243.728
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,WEST,3002.661
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,RTO,3732.610
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,RFC,3488.882
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,MIDATL,669.227
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,OTHER,2.358
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,SOUTH,257.256
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,WEST,3645.252
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,RTO,4571.735
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,RFC,4314.479
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,MIDATL,700.389
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,OTHER,2.943
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,SOUTH,262.898
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,WEST,4028.565
